Gene,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
P38087,0.7491487259999999,0.469364136,0.654937565,0.60742408,0.726150393,1.139433503,1.198266506,1.831766009,3.312348843,1.078475356,1.084474921,1.8791878219999998,1.151550055,0.640909135,0.714446902,0.70091325,1.1516165729999999,1.600000024,1.7300302980000002,3.2915766239999997,0.7760000229999999,1.16477859,1.495708108,1.847070575,1.321123362,1.0449705120000001,0.779411793,1.194726229,1.371900797,1.964285731,1.819978118,4.814585686,0.8076923490000001,1.333661437,1.5460059640000001,1.616182566
P38263,0.694665194,0.7791907790000001,0.8172531129999999,0.826771677,0.8092031479999999,1.274509788,2.0910074709999997,4.190177917,4.352300167,1.3015695809999999,1.267123342,1.018274069,0.863375425,0.727272749,0.725733638,1.029680371,1.109253049,1.335714221,2.662284851,14.79481602,1.892571449,1.180226564,1.154506445,1.167825222,1.06349206,1.2378698590000001,0.957013607,0.924949288,1.0340908770000001,1.5126050709999999,3.4654228689999997,17.54140854,1.752747297,1.093503952,1.135490417,0.98443979
P38264,14.04426861,8.951444626,11.17139626,10.17997742,12.23793602,12.78322411,15.98374844,17.95820236,40.40557098,26.22309685,22.70091248,19.75837517,16.54190826,9.465909004,11.03047371,13.91209984,12.25975418,12.17755127,15.46713734,27.494600300000002,30.35428619,22.71369743,21.22424889,20.81727982,19.92307663,9.337278366,13.49434471,9.105477333,11.11053658,13.09873962,16.44456673,41.77008438,24.27142906,19.19291306,18.65520668,17.74999809
P38265,1.15550518,0.8936416509999999,0.8263337609999999,0.64679414,0.703703761,0.6786492470000001,1.0238353009999999,1.057471275,0.489104152,0.955156982,0.7340183259999999,0.704568505,1.084959865,0.925000072,0.788939059,0.834474862,0.7636566159999999,0.78061223,0.7896865009999999,0.845572412,1.060571432,0.779608607,0.767167389,0.8351539370000001,1.2368743420000001,0.918343186,0.7579185959999999,0.5628803370000001,0.77789259,0.85504204,1.0384193659999998,0.756489456,0.77692306,0.636811018,0.60364002,0.622406602
P38266,0.744608402,1.209248543,1.024971724,0.9988752009999999,1.177328944,0.879084945,0.7399783129999999,0.5663532020000001,0.17433413899999994,0.473094195,0.5410959120000001,0.334010154,0.7749713659999999,1.226136446,0.976297975,0.920091331,0.683389068,0.8704081770000001,0.787664294,0.315334767,1.039999962,0.646755874,0.509656668,0.652432978,0.7912088629999999,1.063905358,0.917420805,0.9016227720000001,0.703512371,0.497899204,0.776070237,0.347342372,0.8857142929999999,0.568897605,0.34681493,0.475103706
P06787,11.63223648,20.322544100000002,13.62315464,20.2058506,16.75533295,17.66448784,13.61213398,10.35736752,12.72155094,9.431614876,6.059360504,12.464974400000001,12.13318157,19.58977318,15.97178268,14.18493176,17.17168427,14.96632576,13.07987785,9.410367012,14.08457184,10.93614864,12.01609421,11.440913199999999,9.025641441,14.61065102,14.46380138,17.24645042,17.05268478,17.13760567,14.13611507,15.93819523,11.99230862,9.540353775,11.591505999999999,11.24170017
P90471,0.214528948,0.100578032,0.138478994,0.09898763099999999,0.099887766,0.112200439,0.190682545,0.135841176,0.239709437,0.283632278,0.21689498399999999,0.16852791600000006,0.197474182,0.078409091,0.083521441,0.16780822,0.112597555,0.081632651,0.141557127,0.19330452399999998,0.214857131,0.17198765300000002,0.15879829199999998,0.153922543,0.15018315599999998,0.12662722199999998,0.085972853,0.090263695,0.081611566,0.132352948,0.129528001,0.165636569,0.162637368,0.109251969,0.103134476,0.187759325
P16661,1.4449489119999999,1.4693641659999999,0.724177063,1.506186724,1.4444444180000002,1.4193899630000002,1.150595784,0.9989550709999999,0.7966102359999999,1.558296084,0.7831050159999999,1.81319797,1.858783007,1.381818175,1.1354401109999999,1.021689534,1.005574107,1.27448976,0.926187992,1.042116642,2.06514287,2.0247168540000002,2.0686695580000003,2.187686205,0.9584859609999999,0.68875742,1.013574719,1.391480803,1.165289283,1.3518908019999998,1.506037354,1.662546277,2.0,1.648622036,1.964610696,1.743775845
Q01976,10.25766182,17.28901672,13.07037449,15.75703144,15.45342445,14.608932500000002,14.31310844,11.70323944,7.142857552000001,15.45403671,8.724885941,10.96040535,13.30769253,17.52613831,14.88374615,14.49200916,11.46488285,12.63061237,10.24873543,8.742980003,16.59885788,12.48506737,10.20600891,10.40516472,11.85714245,14.23432064,12.36877918,14.01724148,13.99276829,14.70168114,15.77497292,12.02101326,14.94175816,9.714567184,9.790697097999999,10.61929417
P14922,3.2190692419999998,3.951444864,2.956867218,2.557930231,2.464646578,2.700435638,2.9523291589999996,2.307210207,2.50484252,2.752242327,2.25,2.473096371,3.997704268,4.027272701,3.3126411439999996,3.058219194,2.53957653,2.261224508,2.45500493,2.124190092,4.2857141489999995,3.290422201,3.2231760030000003,3.988083601,2.846153975,3.3668639660000004,2.8042986389999998,1.804259658,2.209710598,2.034663916,2.756311893,3.1310257910000003,3.071428537,2.1692912580000003,2.776541948,3.118257046
P38267,0.032917142,0.15722543,0.065834284,0.184476942,0.264870942,0.160130709,0.171180919,0.138975978,0.052058115999999995,0.031390134,0.031963471,0.19796954100000005,0.133180261,0.21931818100000008,0.102708809,0.155251145,0.154960975,0.166326523,0.06774519400000001,0.09611230300000001,0.194285706,0.08032956,0.04828326,0.097318776,0.115995117,0.08402366900000001,0.159502268,0.19269777800000001,0.14359504,0.240546227,0.18331505399999998,0.152039543,0.13076922300000002,0.13287401199999999,0.12133467199999999,0.024896266
P31244,0.211123735,0.30635836699999996,0.297389328,0.316085488,0.38945007299999995,0.363834441,0.2275189460000001,0.402298868,0.766343832,0.25448432600000004,0.143835619,0.187817261,0.24913895100000005,0.34659090600000003,0.29119637600000003,0.257990867,0.272017837,0.32857143899999997,0.37714859799999995,1.136069059,0.41714283799999996,0.220391333,0.198497847,0.19066534899999998,0.279609293,0.217751473,0.285067886,0.36105477799999997,0.34090909399999997,0.363445371,0.3951701520000001,3.018541336,0.309890121,0.16141732,0.214357927,0.21680496600000002
P07702,4.4926218989999995,1.7052022219999998,4.046537876,4.830146313,6.212121487,6.718954086,5.78548193,8.728317261,14.79903221,6.822870255,4.801370144,6.548223019,5.579793453,2.275000095,4.727990627,4.4440636630000006,4.149386883,6.841836452000001,8.045499802,10.09827137,8.96114254,7.512873172999999,8.430257797000001,6.36941433,4.992673873999999,1.7988165619999998,4.567873478,4.030426025,5.4958677289999995,7.182773113,8.856202126,16.00370598,9.685714722,6.836614132,7.708796501,6.618257046
P38268,0.3660613,8.534104109,15.855277535,17.0967388145,17.5420880305,16.0174303035,11.794149161500002,11.477534295,1.9539952275,0.2897982225,0.5222602785,0.462436527,0.5298507809999999,11.718750237,14.922686102,16.820205213,8.6767003555,14.9908156405,12.839736937,4.8261338475,0.195428565,0.500514939,0.537553638,0.264647469,0.429792419,7.030177233,14.262444019,15.555274010000002,15.193698884000002,15.326156139999998,8.619648931499999,3.375154376,0.564285725,0.5728346710000001,0.4762385935,0.439833984
P33315,0.313280374,11.85780239,14.62769508,18.31608582,17.75757599,17.63289642,16.63380241,12.97074223,1.345036387,0.18049328,0.297945201,0.289340109,0.38920784,11.16818237,13.9966135,19.79337883,9.803791046,15.2744894,14.21637917,4.5982718469999995,0.075428568,0.24407827899999998,0.372317612,0.18172790100000005,0.23199023300000002,8.201183319,17.14932251,15.18661308,16.66218948,14.67226982,9.635565758,2.603213787,0.298901111,0.42814961100000004,0.283114254,0.24377591899999998
P32605,1.880817175,2.680924654,3.390465498,3.5016872880000003,4.094275951,3.8278865810000013,3.3954494,3.090909004,2.77481842,2.079596519,1.878995538,2.095431328,2.081515551,2.880681992,3.848758459,3.463470221,2.315495968,4.237754822,3.186046362,1.9708423609999999,2.142857075,2.42636466,1.9420601130000001,1.6305859090000001,1.5714285369999998,1.989349246,3.7273757460000003,3.391480923,4.002066135,3.602941275,2.9615807530000002,2.051915884,3.434066057,2.367125988,2.112234354,2.062240601
P07253,5.633370876,2.998843908,2.16458559,1.4083240030000002,0.985409737,1.096949816,1.0985915659999999,1.270637393,1.6041162009999999,5.426009177999999,4.901826382,5.973604202000001,4.336395264,2.2340910430000003,1.8306996819999999,1.2214611770000001,0.998885155,1.37857151,1.180990815,1.084233284,2.359999895,4.57260561,3.7854075430000003,4.688182831000001,3.774114847,2.177514791,1.800904989,1.525354981,1.456611514,1.3960083719999998,1.030735493,1.013597012,4.129670143,4.802165508,5.229524612,5.6078834529999995
P38088,9.234959602,6.146821022,7.396140575,7.12485981,6.629630089,6.350762367000001,6.347778797,8.503657341,21.93946648,12.21524715,7.332191944,11.63553238,7.430540085,5.931818485,7.594808102000001,6.079908371,5.282051086,7.230611801,6.779574871,11.57991409,10.30514336,11.40473747,11.62982845,11.33167839,6.720391273,4.72781086,6.23981905,6.094320774,6.397727013,6.993697643,6.5334801670000004,15.59332466,12.79560471,10.4931097,11.80687428,13.22095394
P36531,5.036322594,2.650866985,2.002269983,1.596175432,1.191919208,1.24400866,1.015167832,1.43155694,1.824455261,4.849776268,4.1415524480000006,5.432487011,3.3605055810000004,2.751136541,1.908577919,1.383561611,1.3333333729999999,1.6112244130000002,1.308392167,1.18574512,2.10628581,4.6436662669999995,4.520386219,4.807348728,4.5921859739999995,1.984615326,1.52714932,1.7586207390000002,1.4927685259999999,1.685924411,1.115257978,1.132261992,3.525274754,4.608267784,4.993933201,5.104771614
P32367,2.614074945,2.573410511,3.057888746,2.745781898,1.8540965319999998,1.9248365159999998,2.318526506,2.354232073,1.700968504,2.625560522,2.9691782000000004,2.860913515,2.5464985369999997,2.7738637919999998,2.889390469,2.473744392,2.1661093240000002,2.083673477,2.0748229030000003,1.844492435,2.177142859,2.519052505,2.7092275619999997,2.8013904089999997,2.682539701,1.937278152,3.038461685,2.244421959,2.31508255,2.053571463,1.8210756780000001,1.469715595,2.527472496,2.132874012,2.643073559,2.822613955
P38269,0.007945516,0.011560693,0.065834284,0.059617553,0.008978676,0.075163402,0.028169012,0.031347964,0.09564165,0.014573991000000001,0.079908676,0.076142132,0.039035596,0.082954548,0.102708809,0.16780822,0.068004459,0.017346939,0.026289178,0.006479482,0.017142856,0.064881563,0.041845493,0.05362463,0.073260076,0.080473378,0.018099548,0.05172414,0.074380159,0.070378155,0.014270033,0.018541409,0.056043956,0.046259839000000004,0.06572295,0.041493773
P38089,2.149829626,1.7005780940000002,1.9421113730000001,1.750281334,1.075196505,1.857298493,1.6554712059999999,1.890282154,1.639225125,2.644618988,2.100456715,2.184771538,1.725602865,1.4988635780000001,1.766365647,1.6472603080000001,0.907469392,1.820408106,1.674418569,2.27861762,2.2182857990000002,2.365602493,2.261802673,2.2313804630000003,1.619047761,1.906508923,1.6527150869999998,1.8113591669999998,1.692148805,1.9726891519999998,1.543359041,1.7849195,2.52087903,2.23622036,2.341759205,2.374481201
Q00764,13.58569813,26.02427864,21.85017014,19.90438652,12.42985439,17.97058678,16.83315086,13.48380375,3.230024099,11.44170475,8.368721008,6.02030468,13.54994297,22.85000038,21.21218872,21.14041138,14.95652199,15.29081631,16.16076851,5.44708395,10.25371456,8.774458885,6.0579395289999995,7.304865837,14.50793648,28.63668823,24.1764698,17.70081329,16.12603188,14.51155472,15.00109768,2.9703335760000003,11.47362614,7.061023712000001,5.310414314,6.8838167189999995
Q8TGU7,18.710556985,36.71098328,27.21850109,29.0697422,29.040966985,24.730937005,24.17442989,18.570532795,10.175544739,16.52130175,12.618721485,11.286801817,19.88748741,37.652275085,30.24322796,29.75057125,26.074136735,20.09489632,14.867036345,10.6387686745,21.3931427,12.28063822,10.9839053135,10.514400002999999,20.455433845,32.356805805,30.08880043,18.434077265,21.815598485,21.78991699,22.738200185,13.54326248,17.16868162,9.47096467,8.390292882999999,10.192945958
P16140,15.77639103,14.96069336,16.96367836,15.20584965,14.1885519,14.40631771,16.03900337,15.96342754,18.98547173,18.29820633,19.78196335,14.27411175,15.97589111,13.7681818,14.81151295,16.42580032,15.22853947,13.1316328,13.12436771,18.23866081,15.1439991,15.91040134,15.61909771,16.25422096,16.33699608,15.67455673,16.94117737,13.76166439,14.27169418,14.69432831,15.83315086,20.84672356,16.37692451,13.84744072,14.17189026,15.30601597
P38270,0.463110089,0.753757179,0.9477866290000001,0.614173234,0.514029205,0.656862736,0.795232892,0.5663532020000001,0.154963687,0.339686096,0.333333343,0.237563446,0.365097612,0.684090912,0.57562077,0.735159874,0.846153855,0.576530576,0.616784573,0.247300208,0.332571417,0.289392382,0.304721028,0.287984103,0.43956044299999997,1.195266247,0.731900454,0.589249492,0.7489669320000001,0.65336138,0.619099915,0.116192818,0.22527472699999998,0.253937006,0.21840241600000002,0.242738575
P38271,1.34052217,1.6104046109999999,1.6719636919999998,1.3498313430000002,1.061728477,0.9945533870000001,1.125677109,1.318704247,1.464891076,1.396861076,1.654109597,1.4375635390000001,0.951779664,1.670454621,1.73927772,1.446346998,1.08472693,1.4040817019999998,1.251769423,1.097192168,1.405714273,1.481977224,1.182403445,1.32472682,1.477411509,2.217751503,1.927601814,1.7941176890000001,1.6301653390000002,1.492647171,1.456641078,1.072929502,1.185714364,1.219488144,1.024266958,1.4035269019999999
P38272,2.47446084,2.727167606,2.548240662,1.8785152440000001,2.002244711,1.849673271,2.338028193,2.589341879,3.1719129089999996,2.656950712,3.159817219,2.519796848,2.889781952,2.6284091469999997,2.169300079,1.954337955,1.4827201369999998,1.783673406,2.280080795,2.840172768,3.34742856,2.9464468960000003,2.947425127,2.907646418,3.157509327,2.842603445,2.058823586,1.680527449,1.695248008,1.84243691,2.219538927,2.505562305,2.857142925,2.268700838,2.308392286,2.677385807
P38273,1.139614105,1.024277449,1.651532412,1.607424021,1.340067387,1.781045794,1.728060603,2.409613371,1.581113935,1.189461946,1.202054858,1.018274069,0.904707313,1.030681849,1.3058689829999999,1.456621051,1.586399198,1.4897959230000002,1.991910934,1.966522694,1.235428572,1.013388276,1.122317553,1.271102309,0.945055008,1.24142015,1.5938913819999998,1.4959433080000002,1.585743785,1.7289917469999998,2.087815523,1.2929542059999999,1.056043983,0.966535389,1.007077813,1.088174224
P38090,7.612939835,10.13757229,5.7491488460000015,5.053993225,2.8496072289999996,4.323529243,3.2481036189999997,3.078370094,0.286924958,1.5089687109999999,2.1757991309999998,2.103553295,5.81630373,8.648863792,5.841986179,4.541095734,4.2107024189999995,3.321428537,3.6996965410000002,1.130669475,2.128000021,2.664263725,2.024677992,3.494538307,6.608058928999999,6.943195342999999,4.671945572,3.949290276,3.4008264539999997,3.821428537,3.953896999,0.491965353,3.16043973,2.8307087419999997,2.2669360640000003,3.590248823
P38274,2.012485743,1.827745676,1.7900112869999998,1.719910026,1.143658876,1.428104639,1.180931687,1.251828671,1.9116222859999998,1.396861076,2.299086809,2.029441595,2.0378875730000003,1.6147727969999999,1.630925536,1.447488666,1.375696778,1.306122422,1.372092962,0.958963335,1.7371428009999998,1.785787702,2.5633046630000003,2.447865009,2.306471348,1.937278152,1.885746598,1.346856117,1.3636363740000002,1.151260495,1.31833148,1.199011087,1.398901224,1.649606347,1.741152525,2.0207467080000003
P38275,0.088535756,0.055491332000000004,0.108967088,0.062992126,0.17845118,0.059912852999999995,0.134344518,0.055381402,0.07384987900000001,0.094170406,0.042237446,0.085279182,0.089552246,0.102272734,0.057562076,0.21575342100000008,0.07580824900000001,0.044897959,0.10414560099999999,0.060475159,0.046857141,0.07723996,0.066523604,0.032770608,0.105006114,0.09230769400000001,0.13574661300000002,0.068965524,0.055785123,0.045168072000000004,0.065861695,0.049443755,0.10879121,0.052165355999999996,0.059656218,0.04564315099999999
P20486,3.1350738999999996,3.24508667,2.786606073,2.511811018,2.480359316,2.481481552,2.488623857,2.659352303,3.9140434269999997,2.533632517,3.047945261,2.374619246,3.198622465,2.601136446,2.616252899,2.712328911,2.4292085169999997,2.413265228,2.447927237,3.0583155160000004,2.545142889,2.396498442,2.2596566680000003,2.564051867,3.313797235,3.562130213,2.949095249,2.137931108,2.345041275,2.344537735,2.282107592,3.589616537,2.129670382,2.08562994,2.2386248109999998,2.353734255
P38111,0.8751418590000001,1.15722537,1.0136209729999999,1.084364533,1.200897932,1.283224463,1.145178676,1.0,0.814770043,0.522421539,0.517123282,0.6324872970000001,0.84730202,1.0806818009999999,1.112866759,1.418949842,1.332218528,1.199999928,1.203235507,0.720302343,0.5805714129999999,0.643666327,0.520386279,0.829195619,1.11721611,1.287574053,1.124434471,1.28397572,1.177685976,1.140756369,1.3260154720000001,0.757725537,0.515384674,0.7096456290000001,0.54499495,0.654564261
P38276,6.517593861,7.852023125,5.654937744,5.897637844,4.7441082,5.491285324,4.2751894,5.195402622,1.520581126,3.967489004,4.08447504,3.95126915,5.721010685,8.748864174,6.2787809370000005,6.843607426,7.028985499999999,5.169387817,5.125379086000001,2.954643726,3.038856983,3.8980431560000004,3.429184675,4.18967247,7.427350521,10.13136101,7.388009071,5.858012199,5.561983585,5.863445759,5.006586552,2.379480839,3.417582512,3.685039282,3.266936302,3.979253054
P38277,0.7003405090000001,0.9236994390000001,0.709421098,0.494938135,0.230078578,0.29193899,0.250270844,0.306165099,0.125907987,0.192825124,0.35844749200000003,0.352284253,0.6337543729999999,0.8261363509999999,0.6580135229999999,0.555936098,0.45039022,0.32857143899999997,0.35591507,0.18790496899999998,0.222857147,0.260556102,0.268240333,0.43396228600000003,0.683760703,1.018934965,0.71606338,0.517241418,0.38946279899999997,0.31827729899999996,0.24039517300000002,0.153275639,0.16923077399999994,0.306102365,0.29221433399999996,0.409750998
P38109,5.160045623999999,9.908670425,8.061294556,7.943757533999999,9.196409225,7.906317711,7.67388916,5.4252877239999995,0.915254235,3.6849780080000003,2.748858452,2.584771633,6.443169117,9.324999809,8.233633995,9.139268875,7.76588583,6.3540816310000015,6.0394334789999995,2.166306734,5.3702855110000005,3.467559338,2.744635105,3.720953465,7.045176982999999,8.543195724,9.480769157000001,7.310345172999999,6.804751873,7.05777359,7.270032883,2.348578453,4.817582607,3.4311025139999995,2.3306369780000002,3.592323303
P18963,2.5505108830000003,4.458959579,3.651532412,4.561305046,4.68574667,4.715686321000001,3.5850484369999998,2.8025081160000003,2.196125984,2.7455158230000003,2.407534122,2.962436438,3.2066590789999996,4.256818295,4.073363304,3.819634914,2.713489294,4.369387627,3.9453992839999996,1.9103671309999999,3.265142918,2.995880365,2.47532177,3.3952333930000003,3.1294260030000003,3.682840347,4.134615421,5.022312641,4.622933865,4.361344814,3.7848517889999997,3.093943119,2.980220079,3.011811018,1.9726996419999998,3.052904367
P38278,0.164585695,0.137572244,0.197502837,0.410573691,0.502805829,0.636165619,1.132177591,1.91536057,4.99273634,0.512331843,0.517123282,0.5380710360000001,0.486796826,0.17045454699999998,0.320541739,0.45091325,0.48606464299999996,0.533673465,1.295247674,6.842332363,0.772571385,0.5509783629999999,0.723176003,0.890764654,0.356532365,0.25443786399999996,0.383484185,0.286004066,0.45041319700000004,0.593487442,1.448957205,11.09765053,0.569230795,0.44586613799999997,0.7017188670000001,0.633817375
P38112,0.45743471399999996,0.30867052100000003,0.528944373,0.555680573,0.845117927,1.401960731,1.1635969879999999,1.543364644,9.820823669,1.12780273,0.37328767799999996,1.555329919,0.568312347,0.3034091,0.5598194000000001,0.523972631,0.57859534,1.190816283,1.315470219,4.566954613,1.961142898,1.002059698,1.2210301159999999,1.546176791,0.691086709,0.349112421,0.635746658,0.949290097,1.101239681,1.3371849059999998,1.95389688,17.388132100000004,1.009890199,1.061023593,1.547017097,1.477178216
P12385,6.39046526,4.690173626,4.972758293,5.618672847999999,5.4837265010000005,5.437908649,5.7085590360000005,7.300940514,23.51695061,10.97421646,5.246575356,8.360405922,7.461539267999999,5.056818485,5.4097061160000015,5.746575356,6.635451794,5.521428107999999,5.587461472,12.47624207,15.16342926,7.9557156560000015,7.357296467,8.521350861,6.412698746,4.375148296,6.780543327,4.976673603,5.740702628999999,6.408613205,7.857299805,21.57849121,9.163736343,5.709645271,8.039433479,7.9751029010000005
P34215,0.021566402000000002,0.03468208,0.164585695,0.0067491569999999996,0.099887766,0.11437908599999999,0.14517875,0.15151515599999998,0.140435845,0.093049332,0.017123288,0.043654822,0.044776123,0.07386364,0.12302482099999999,0.13013698199999998,0.027870681,0.080612242,0.087967642,0.061555072999999995,0.184,0.07621008900000001,0.06437768,0.042701095,0.020757021,0.133727819,0.06447963400000001,0.090263695,0.08471074,0.09663865699999999,0.027442371,0.054388132,0.04945055,0.047244098,0.063700706,0.050829872000000005
P38113,2.292849064,2.532948017,1.889897823,2.767154217,3.667788982,3.639433622,3.222101688,2.6499478819999998,2.123486757,2.310538292,2.079908609,3.366497517,3.52009201,2.670454741,3.0474040510000004,2.310502291,2.158305645,3.65204072,2.233569145,1.159827232,3.3691427710000004,2.7239959239999996,3.578326225,3.663356543,2.446886301,2.10769248,2.092760324,2.762677431,3.2861571310000004,3.908613682,3.346871614,2.14215064,2.8307693,3.0944881439999996,3.729018927,3.47302866
P38120,7.911464213999999,7.9942193029999995,2.6878547669999997,2.489313841,2.891133785,2.62418294,2.491874218,1.75757575,2.33535099,6.436098576,3.92694068,7.556344986,9.869115829,6.88522768,2.981941462,1.923516035,1.337792635,2.071428537,1.825075746,1.369330525,5.333714485,8.193614006,8.815450667999999,9.761668205,6.88400507,3.8165681360000003,2.288461685,2.294117689,1.773760319,2.013655424,2.0461032390000002,3.318912029,4.8857145310000005,7.767716407999999,8.118301392000001,9.455393791
P38279,3.842224836,4.793063641,5.188422203,6.2857141489999995,9.747475624,9.01416111,9.300107956,7.606060982000001,5.3740921020000005,6.634529113999999,2.238584518,4.3888320919999995,5.3490242960000005,5.706818581,6.1557564739999995,4.972602844,5.342252254,7.88979578,7.921132087999999,2.6490280630000003,9.446856498999999,4.800205708,4.550429343999999,3.5034756660000004,3.9902319910000004,3.284023762,6.643665314,6.408722878,8.047520638,9.119748116,7.94072485,4.624227524,5.365933895,5.267716408,4.440849303999999,4.160788059
P38280,0.099886492,0.282080919,0.194097623,0.136107996,0.22671158600000002,0.17973856600000002,0.164680377,0.11807733,0.165859565,0.145739913,0.102739729,0.15025380300000002,0.16073480199999998,0.23522728699999998,0.217832938,0.184931517,0.09587514400000001,0.170408174,0.13549038800000002,0.057235423,0.167999998,0.205973223,0.144849792,0.14498511,0.10012210199999999,0.033136096000000004,0.14705883,0.12778905,0.176652893,0.200630262,0.09769483699999999,0.121137202,0.116483524,0.23228347300000002,0.123356916,0.157676339
P38115,10.98637962,14.54566383,30.32122612,19.82902145,14.76206589,16.51416206,11.18309784,14.42215252,2.418886185,4.183856963999999,6.859589577,7.2934012410000015,9.489093781000001,19.25795364,21.72460556,18.14041138,10.57748032,15.76530552,16.857429500000002,8.261339188,4.057142735,7.377961159,7.862660885,4.86395216,7.656898498999999,14.07928944,21.58484268,19.35294151,17.74173546,16.46533585,8.872667313,7.6452407839999985,9.389011383,8.019684792,6.920121193,7.843360424
P38114,1.144154429,1.178034663,2.885357618,2.050618649,1.925926089,1.8877996209999999,1.588299036,1.658307195,1.5895884040000001,0.73878932,1.30479455,1.928933978,0.990815222,1.8250001669999998,2.338600397,1.87214613,0.877368987,2.120408058,1.66531837,0.615550756,1.074285746,1.508753777,1.5515022280000001,1.314796448,0.9609279629999999,0.975147963,2.278280497,2.0344829559999997,2.31508255,1.967437029,0.880351245,0.557478309,1.779120803,2.127952814,1.7542971369999998,1.7251036169999998
P38281,4.404086113,4.6924853319999995,6.340521812,5.364454268999999,4.232323647,4.2766885760000015,3.739978313,3.7596654889999996,2.961259127,3.6748878960000004,3.97031951,4.45583725,4.249139308999999,5.748863697000001,5.930022717000001,5.224885941,2.56410265,4.297959328,3.938321352,2.091792583,3.0411429410000004,4.465499401000001,4.566523552,3.651440144,3.706959724,4.308876038,5.932126998999999,4.31947279,4.444214821,4.193277359,2.936333895,1.6996290680000001,6.265934467,4.617125988,4.326592445,4.853734016000001
P38282,0.041997730999999996,0.064739883,0.08172531400000001,0.09898763099999999,0.105499439,0.050108932,0.091007575,0.110762805,0.138014525,0.048206281,0.054794524000000004,0.059898477,0.07921929700000001,0.11363636699999999,0.12302482099999999,0.07191781,0.081382386,0.097959183,0.170879662,0.10799136,0.042285714,0.064881563,0.120171674,0.073485605,0.098901108,0.13727811,0.07805430099999999,0.11359027,0.069214873,0.098739497,0.080131724,0.075401723,0.146153852,0.07381889999999999,0.073811926,0.065352693
P33312,2.351872921,2.731791973,3.30987525,2.977503061,2.771043777,2.703703642,3.131094217,3.38767004,4.802663803,2.8968610760000004,2.979452133,2.871065855,3.0482206339999998,2.455682039,3.1489841939999996,3.033105135,2.316611052,2.9224488739999996,2.887765408,5.236501217,2.7748570439999996,3.04943347,3.0633046630000003,2.702085495,2.554334641,2.3526628019999998,3.02375555,2.1632862090000002,2.5733470919999997,2.587184906,2.959385395,5.469715595,3.310988903,2.706692934,2.8887765410000004,3.364107609
P20434,1.872871757,1.5710982080000002,3.6628832819999997,2.701912165,2.202020168,2.62418294,3.417117834,4.960292816,14.95399475,5.483184337999999,3.70776248,4.024365425,1.5005741119999998,1.7863636019999998,3.022573233,2.754566193,2.976588726,3.5989797119999998,4.123356819,10.26781845,3.599999905,3.7239959239999996,2.9248926639999997,3.741807222,1.7509156469999998,1.910059094,2.842760324,2.575050831,3.169421196,3.362395048,3.599341393,12.07663727,3.808791399,3.2746064660000003,3.822042227,4.2354769710000015
P33313,0.434733242,0.413872808,0.7775255440000001,0.85264349,0.872053862,1.115468383,1.225352049,2.415883064,7.260291099999999,0.8195067640000001,0.7648401859999999,1.163451791,0.409873754,0.462500036,0.994356632,0.678082228,0.67781496,1.331632614,1.648129344,6.982720852000001,0.402285725,0.916580796,1.287553668,1.607745767,0.417582422,0.415384591,0.797511339,0.913793147,0.935950398,1.1050419809999998,1.7925357819999999,8.396785736,0.6571428779999999,0.915354311,1.301314354,1.322614074
P38283,0.364358664,0.360693634,0.282633364,0.20472441600000002,0.2143659,0.23965141199999998,0.10942578300000001,0.18599790300000002,0.08353511200000001,0.340807199,0.657534242,0.5411167139999999,0.31687718600000003,0.34090909399999997,0.335214436,0.31050229100000004,0.154960975,0.204081625,0.152679473,0.18358531600000005,0.148571432,0.643666327,0.429184556,0.663356543,0.29426130699999997,0.257988155,0.32466065899999996,0.21298176100000002,0.1714876,0.290966392,0.184412733,0.23114956899999997,0.21758242,0.620078743,0.5783619879999999,0.5114107729999999
P38284,0.632236123,0.895953715,0.741203189,0.70528686,0.514029205,0.6612200739999999,0.698808193,1.024033427,0.158595651,0.177130058,0.160958916,0.151269034,0.583237708,0.903409123,0.738148987,0.69520551,0.510590851,0.740816295,0.771486342,1.0118789670000001,0.21028570800000002,0.118434601,0.109442055,0.143992051,0.46642249799999996,0.42603552299999997,0.762443483,0.508113623,0.5413222910000001,0.676470637,0.744237185,0.48825708,0.201098904,0.127952754,0.103134476,0.145228207
P38285,0.616345048,3.1641619210000003,14.50397301,11.3273344,6.512907028,7.452069282999999,5.5059585570000005,1.841170311,2.059322119,0.730941713,1.038812757,0.5989847779999999,0.6796785590000001,4.6125001910000005,13.05530357,10.45547962,5.415830612000001,5.069387436,2.895854235,1.623110175,0.541714311,0.887744546,0.7982832790000001,0.664349556,0.703296721,7.697041988,14.24547577,7.066937447000001,6.284090518999999,4.659664154,2.0021953580000003,2.504326344,0.7109889979999999,0.70374018,0.75834173,0.710580885
P38286,11.59818363,9.22543335,8.221339226,8.143981934,6.039281845,6.358387947000001,7.033586025,5.706374167999999,6.633172512000001,11.92488766,10.92694092,8.379695892,10.531573300000002,9.494318007999999,9.033860207,8.775114059,7.1438126560000015,6.925510406,5.787664413,6.903887749,8.863999367,8.472708702,8.662016869,8.916584015,13.31135464,12.8875742,10.66063404,6.2494931220000005,6.544421196,6.467437267,7.641053677,6.868973732000001,8.432967186,7.641732693,8.538928032000001,9.039419173999999
